"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Bernalillo County, NM"	"35001"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	118	674393	17.5
	"Bernalillo County, NM"	"35001"	"Hodgkin disease (C81)"	"GR113-038"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	50	674393	7.4
	"Bernalillo County, NM"	"35001"	"Leukemia (C91-C95)"	"GR113-040"	37	674393	5.5
	"Bernalillo County, NM"	"35001"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	30	674393	4.4
	"Bernalillo County, NM"	"35001"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	176	674393	26.1
	"Bernalillo County, NM"	"35001"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	25	674393	3.7
	"Bernalillo County, NM"	"35001"	"#Anemias (D50-D64)"	"GR113-045"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	220	674393	32.6
	"Bernalillo County, NM"	"35001"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	123	674393	18.2
	"Bernalillo County, NM"	"35001"	"Malnutrition (E40-E46)"	"GR113-048"	123	674393	18.2
	"Bernalillo County, NM"	"35001"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Meningitis (G00,G03)"	"GR113-050"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Parkinson disease (G20-G21)"	"GR113-051"	79	674393	11.7
	"Bernalillo County, NM"	"35001"	"#Alzheimer disease (G30)"	"GR113-052"	257	674393	38.1
	"Bernalillo County, NM"	"35001"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1625	674393	241.0
	"Bernalillo County, NM"	"35001"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1195	674393	177.2
	"Bernalillo County, NM"	"35001"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Hypertensive heart disease (I11)"	"GR113-056"	61	674393	9.0
	"Bernalillo County, NM"	"35001"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	19	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	790	674393	117.1
	"Bernalillo County, NM"	"35001"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	116	674393	17.2
	"Bernalillo County, NM"	"35001"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	672	674393	99.6
	"Bernalillo County, NM"	"35001"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	390	674393	57.8
	"Bernalillo County, NM"	"35001"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	282	674393	41.8
	"Bernalillo County, NM"	"35001"	"Other heart diseases (I26-I51)"	"GR113-064"	316	674393	46.9
	"Bernalillo County, NM"	"35001"	"Acute and subacute endocarditis (I33)"	"GR113-065"	11	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Heart failure (I50)"	"GR113-067"	137	674393	20.3
	"Bernalillo County, NM"	"35001"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	167	674393	24.8
	"Bernalillo County, NM"	"35001"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	47	674393	7.0
	"Bernalillo County, NM"	"35001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	336	674393	49.8
	"Bernalillo County, NM"	"35001"	"#Atherosclerosis (I70)"	"GR113-071"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	44	674393	6.5
	"Bernalillo County, NM"	"35001"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	29	674393	4.3
	"Bernalillo County, NM"	"35001"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	15	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	22	674393	3.3
	"Bernalillo County, NM"	"35001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	80	674393	11.9
	"Bernalillo County, NM"	"35001"	"Influenza (J09-J11)"	"GR113-077"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Pneumonia (J12-J18)"	"GR113-078"	80	674393	11.9
	"Bernalillo County, NM"	"35001"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	302	674393	44.8
	"Bernalillo County, NM"	"35001"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Emphysema (J43)"	"GR113-084"	19	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Asthma (J45-J46)"	"GR113-085"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	273	674393	40.5
	"Bernalillo County, NM"	"35001"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	14	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	136	674393	20.2
	"Bernalillo County, NM"	"35001"	"#Peptic ulcer (K25-K28)"	"GR113-090"	11	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"#Diseases of appendix (K35-K38)"	"GR113-091"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Hernia (K40-K46)"	"GR113-092"	11	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	242	674393	35.9
	"Bernalillo County, NM"	"35001"	"Alcoholic liver disease (K70)"	"GR113-094"	160	674393	23.7
	"Bernalillo County, NM"	"35001"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	82	674393	12.2
	"Bernalillo County, NM"	"35001"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	11	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	66	674393	9.8
	"Bernalillo County, NM"	"35001"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Renal failure (N17-N19)"	"GR113-100"	63	674393	9.3
	"Bernalillo County, NM"	"35001"	"Other disorders of kidney (N25,N27)"	"GR113-101"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Hyperplasia of prostate (N40)"	"GR113-103"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	18	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	35	674393	5.2
	"Bernalillo County, NM"	"35001"	"All other diseases (Residual) "	"GR113-111"	879	674393	130.3
	"Bernalillo County, NM"	"35001"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	809	674393	120.0
	"Bernalillo County, NM"	"35001"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	152	674393	22.5
	"Bernalillo County, NM"	"35001"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	141	674393	20.9
	"Bernalillo County, NM"	"35001"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	11	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	657	674393	97.4
	"Bernalillo County, NM"	"35001"	"Falls (W00-W19)"	"GR113-118"	124	674393	18.4
	"Bernalillo County, NM"	"35001"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	11	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	473	674393	70.1
	"Bernalillo County, NM"	"35001"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	40	674393	5.9
	"Bernalillo County, NM"	"35001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	168	674393	24.9
	"Bernalillo County, NM"	"35001"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	88	674393	13.0
	"Bernalillo County, NM"	"35001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	80	674393	11.9
	"Bernalillo County, NM"	"35001"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	127	674393	18.8
	"Bernalillo County, NM"	"35001"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	104	674393	15.4
	"Bernalillo County, NM"	"35001"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	23	674393	3.4
	"Bernalillo County, NM"	"35001"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	14	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	13	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	18	674393	Unreliable
	"Bernalillo County, NM"	"35001"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	Suppressed	674393	Suppressed
	"Bernalillo County, NM"	"35001"	"#COVID-19 (U07.1)"	"GR113-137"	810	674393	120.1
	"Catron County, NM"	"35003"	"#Salmonella infections (A01-A02)"	"GR113-001"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Tuberculosis (A16-A19)"	"GR113-004"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Respiratory tuberculosis (A16)"	"GR113-005"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other tuberculosis (A17-A19)"	"GR113-006"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Whooping cough (A37)"	"GR113-007"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Meningococcal infection (A39)"	"GR113-009"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Septicemia (A40-A41)"	"GR113-010"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Syphilis (A50-A53)"	"GR113-011"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Acute poliomyelitis (A80)"	"GR113-012"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Measles (B05)"	"GR113-014"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Viral hepatitis (B15-B19)"	"GR113-015"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Malaria (B50-B54)"	"GR113-017"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	10	3731	Unreliable
	"Catron County, NM"	"35003"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	16	3731	Unreliable
	"Catron County, NM"	"35003"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant melanoma of skin (C43)"	"GR113-028"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of breast (C50)"	"GR113-029"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Hodgkin disease (C81)"	"GR113-038"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Leukemia (C91-C95)"	"GR113-040"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Anemias (D50-D64)"	"GR113-045"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Malnutrition (E40-E46)"	"GR113-048"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Meningitis (G00,G03)"	"GR113-050"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Parkinson disease (G20-G21)"	"GR113-051"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Alzheimer disease (G30)"	"GR113-052"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	21	3731	562.9
	"Catron County, NM"	"35003"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	14	3731	Unreliable
	"Catron County, NM"	"35003"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Hypertensive heart disease (I11)"	"GR113-056"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	11	3731	Unreliable
	"Catron County, NM"	"35003"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	10	3731	Unreliable
	"Catron County, NM"	"35003"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other heart diseases (I26-I51)"	"GR113-064"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Acute and subacute endocarditis (I33)"	"GR113-065"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Heart failure (I50)"	"GR113-067"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Atherosclerosis (I70)"	"GR113-071"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	Suppressed	3731	Suppressed
	"Catron County, NM"	"35003"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	Suppressed	3731	Suppressed
